finish_time,draw,horse_rating,declared_weight,horse_age,actual_weight,win_odds,distance,race_class
83.46,12,54,1106.0,2,127,3.1,1400,4
83.92,1,54,1134.0,4,127,8.0,1400,4
83.77,7,60,1135.0,3,124,32.0,1400,4
84.17,2,52,1011.0,3,125,78.0,1400,4
83.66,9,52,1078.0,2,125,5.4,1400,4
85.45,6,60,1071.0,3,122,13.0,1400,4
85.06,13,60,985.0,3,123,99.0,1400,4
84.2,5,60,1030.0,3,118,89.0,1400,4
86.58,3,60,1121.0,3,118,41.0,1400,4
85.65,11,60,1056.0,3,118,12.0,1400,4
85.4,4,60,1035.0,3,120,99.0,1400,4
94.77,6,60,1120.0,3,133,6.7,1600,1
94.66,5,60,1274.0,3,123,35.0,1600,1
94.41,3,106,1100.0,6,121,10.0,1600,1
94.94,7,60,1207.0,3,121,5.3,1600,1
94.46,1,103,1097.0,4,120,3.9,1600,1
94.63,9,60,1154.0,3,119,5.8,1600,1
95.98,8,60,1053.0,3,109,8.2,1600,1
96.42,4,60,1141.0,3,118,23.0,1600,1
94.42,2,60,1043.0,3,114,6.3,1600,1
112.89,12,80,1069.0,3,130,99.0,1800,3
109.36,13,60,1078.0,3,132,36.0,1800,3
109.18,8,60,1236.0,3,132,2.6,1800,3
109.23,2,73,1079.0,4,126,9.4,1800,3
107.93,3,71,1062.0,4,124,36.0,1800,3
109.23,7,60,1064.0,3,121,99.0,1800,3
109.27,1,60,1141.0,3,122,99.0,1800,3
108.6,6,60,1246.0,3,110,16.0,1800,3
108.64,11,66,1047.0,5,119,5.7,1800,3
108.32,10,70,1062.0,3,118,11.0,1800,3
109.56,4,65,1050.0,4,111,10.0,1800,3
108.87,5,60,1098.0,3,117,5.6,1800,3
108.66,14,60,1121.0,3,115,33.0,1800,3
109.45,9,60,1073.0,3,116,31.0,1800,3
83.45,2,60,1072.0,3,133,30.0,1400,3
82.6,4,74,1124.0,4,130,4.0,1400,3
82.73,12,60,1084.0,3,128,12.0,1400,3
82.66,13,60,1074.0,3,126,33.0,1400,3
82.5,7,70,1057.0,3,116,43.0,1400,3
83.19,5,60,1188.0,3,123,5.5,1400,3
82.78,6,60,1177.0,3,121,58.0,1400,3
82.97,8,66,1111.0,2,115,4.1,1400,3
84.42,10,60,1146.0,3,120,99.0,1400,3
83.01,9,65,1124.0,2,121,12.0,1400,3
83.9,3,60,1059.0,3,118,7.4,1400,3
82.85,14,62,1105.0,2,116,7.6,1400,3
83.09,11,60,1161.0,3,114,99.0,1400,3
81.78,14,60,1024.0,3,133,6.5,1400,2
82.3,13,95,1118.0,3,127,9.0,1400,2
82.08,12,60,1056.0,3,125,10.0,1400,2
81.67,6,60,1209.0,3,121,2.2,1400,2
85.03,7,87,1092.0,2,121,28.0,1400,2
82.37,8,86,1021.0,4,120,18.0,1400,2
83.09,10,60,1147.0,3,113,25.0,1400,2
82.97,2,60,1089.0,3,117,16.0,1400,2
82.57,4,85,1095.0,3,119,10.0,1400,2
83.15,11,84,1071.0,3,115,99.0,1400,2
82.95,5,84,1010.0,3,118,13.0,1400,2
82.51,1,84,1119.0,4,115,71.0,1400,2
83.58,3,60,1171.0,3,107,44.0,1400,2
82.67,9,83,1112.0,3,115,82.0,1400,2
58.0,3,40,1092.0,3,133,6.1,1000,5
57.96,2,60,1080.0,3,132,3.8,1000,5
57.52,9,39,1163.0,2,132,11.0,1000,5
58.0,7,60,1138.0,3,130,13.0,1000,5
57.79,8,60,1138.0,3,126,22.0,1000,5
58.03,6,60,1140.0,3,126,18.0,1000,5
57.85,5,33,1171.0,3,123,15.0,1000,5
58.23,1,60,1132.0,3,126,5.3,1000,5
58.31,10,60,1105.0,3,119,15.0,1000,5
58.18,11,60,1103.0,3,124,14.0,1000,5
58.16,4,60,1071.0,3,122,10.0,1000,5
58.28,12,60,1218.0,3,118,20.0,1000,5
70.74,1,60,1115.0,3,126,7.8,1200,4
70.54,12,60,1094.0,3,133,40.0,1200,4
70.25,6,60,1078.0,3,129,10.0,1200,4
71.21,10,60,1074.0,3,132,6.6,1200,4
70.88,3,60,1185.0,3,128,13.0,1200,4
70.53,9,60,1098.0,3,131,10.0,1200,4
70.85,11,52,1105.0,2,127,27.0,1200,4
70.52,7,60,1212.0,3,113,5.0,1200,4
70.73,5,60,1071.0,3,123,17.0,1200,4
70.5,4,60,1124.0,3,121,6.6,1200,4
70.69,2,60,1103.0,3,120,5.8,1200,4
70.84,8,44,1097.0,2,117,36.0,1200,4
100.8,3,60,1075.0,3,133,5.6,1650,4
100.51,2,59,1134.0,5,133,10.0,1650,4
101.08,7,60,1050.0,3,121,11.0,1650,4
101.23,11,57,1167.0,4,124,10.0,1650,4
100.94,1,60,1096.0,3,131,10.0,1650,4
101.14,5,60,1013.0,3,130,26.0,1650,4
101.57,8,54,1068.0,4,128,9.7,1650,4
101.05,10,51,1009.0,5,125,7.7,1650,4
103.7,9,50,1146.0,2,124,72.0,1650,4
103.3,12,49,1120.0,3,120,31.0,1650,4
100.69,4,60,1026.0,3,122,11.0,1650,4
101.69,6,60,1103.0,3,119,4.0,1650,4
101.78,2,60,1101.0,3,133,7.8,1650,4
102.17,12,60,1078.0,3,123,11.0,1650,4
101.38,1,60,1119.0,3,132,4.5,1650,4
102.02,4,60,1033.0,3,131,13.0,1650,4
102.7,11,60,1027.0,3,129,9.2,1650,4
101.76,7,51,1116.0,4,125,8.5,1650,4
102.15,3,60,992.0,3,124,26.0,1650,4
101.49,5,60,1078.0,3,123,9.5,1650,4
101.53,8,60,1199.0,3,121,6.4,1650,4
102.29,6,60,1183.0,3,123,21.0,1650,4
102.36,10,48,1064.0,2,122,13.0,1650,4
101.31,9,60,1052.0,3,119,19.0,1650,4
57.95,1,60,1095.0,3,133,7.4,1000,3
57.81,4,60,1196.0,3,130,9.7,1000,3
57.64,7,60,1149.0,3,128,9.4,1000,3
58.14,6,60,1132.0,3,125,29.0,1000,3
57.27,3,60,1113.0,3,127,7.1,1000,3
57.9,10,60,1072.0,3,125,18.0,1000,3
58.45,12,60,1021.0,3,124,26.0,1000,3
57.56,8,60,1145.0,3,121,5.7,1000,3
58.26,11,67,1039.0,2,117,74.0,1000,3
57.98,5,66,1091.0,3,116,61.0,1000,3
57.32,2,60,988.0,3,115,2.8,1000,3
58.01,9,60,1222.0,3,116,21.0,1000,3
70.02,5,60,1059.0,3,133,16.0,1200,3
70.3,6,81,1101.0,3,129,11.0,1200,3
70.34,7,71,1184.0,2,124,29.0,1200,3
71.12,9,70,1098.0,2,123,3.8,1200,3
70.73,4,60,1093.0,3,123,12.0,1200,3
70.68,10,60,1052.0,3,123,50.0,1200,3
70.88,11,68,1060.0,2,121,9.8,1200,3
69.73,2,64,1084.0,2,110,2.3,1200,3
71.04,8,60,1213.0,3,113,49.0,1200,3
71.38,12,60,1144.0,3,114,15.0,1200,3
70.79,1,63,1198.0,2,116,25.0,1200,3
70.66,3,61,1046.0,3,111,99.0,1200,3
100.25,2,79,1125.0,3,133,3.4,1650,3
100.72,11,60,1050.0,3,132,17.0,1650,3
100.75,7,60,1123.0,3,127,24.0,1650,3
100.55,1,60,1201.0,3,129,7.7,1650,3
101.32,12,60,1038.0,3,122,10.0,1650,3
101.45,4,60,1065.0,3,128,5.6,1650,3
102.14,5,60,1126.0,3,125,16.0,1650,3
102.09,10,60,1124.0,3,126,14.0,1650,3
100.9,3,70,1040.0,2,124,16.0,1650,3
102.49,6,60,1121.0,3,121,64.0,1650,3
100.88,8,65,1103.0,4,120,5.4,1650,3
102.57,9,60,1139.0,3,116,29.0,1650,3
100.6,4,100,1095.0,4,126,5.2,1650,2
110.23,10,60,1181.0,3,131,48.0,1650,2
100.46,9,60,1202.0,3,130,9.5,1650,2
101.17,8,60,1178.0,3,128,15.0,1650,2
100.11,3,60,1029.0,3,128,10.0,1650,2
102.66,7,60,1154.0,3,126,14.0,1650,2
99.98,2,60,1083.0,3,124,7.5,1650,2
100.35,6,60,1106.0,3,124,9.7,1650,2
101.42,11,86,1090.0,5,109,25.0,1650,2
100.17,1,84,1152.0,3,115,3.3,1650,2
100.29,5,83,1016.0,5,113,11.0,1650,2
126.1,13,60,1068.0,3,131,8.5,2000,5
125.99,9,60,1009.0,3,131,10.0,2000,5
126.0,11,60,1033.0,3,131,9.5,2000,5
126.56,3,60,1148.0,3,130,15.0,2000,5
127.76,4,60,1168.0,3,128,78.0,2000,5
126.43,6,35,988.0,3,121,16.0,2000,5
126.54,8,60,1090.0,3,117,31.0,2000,5
127.07,12,60,1051.0,3,126,19.0,2000,5
126.4,1,32,1052.0,3,125,7.5,2000,5
126.0,14,60,1035.0,3,125,44.0,2000,5
126.21,10,60,995.0,3,123,10.0,2000,5
125.66,2,27,918.0,4,120,3.2,2000,5
126.06,5,60,1054.0,3,113,11.0,2000,5
127.04,7,60,1156.0,3,110,32.0,2000,5
96.67,1,60,1055.0,3,133,12.0,1600,4
96.19,7,60,1172.0,3,129,2.5,1600,4
97.39,9,56,1078.0,2,129,69.0,1600,4
96.77,3,55,1147.0,4,126,99.0,1600,4
96.46,14,54,1019.0,3,127,12.0,1600,4
96.9,4,60,1087.0,3,120,30.0,1600,4
96.47,10,60,1140.0,3,125,5.3,1600,4
97.55,12,60,1099.0,3,123,31.0,1600,4
96.26,2,60,1212.0,3,125,12.0,1600,4
97.41,13,60,1111.0,3,121,25.0,1600,4
97.59,5,45,1045.0,4,108,35.0,1600,4
97.05,11,45,1129.0,6,115,99.0,1600,4
95.77,8,60,1107.0,3,115,4.7,1600,4
83.77,2,58,1212.0,3,133,3.4,1400,4
83.54,3,57,1100.0,2,132,2.8,1400,4
84.65,8,60,1147.0,3,128,99.0,1400,4
83.65,1,54,1110.0,3,129,15.0,1400,4
84.26,9,60,1102.0,3,129,41.0,1400,4
84.05,10,60,1110.0,3,128,53.0,1400,4
83.75,4,52,1060.0,2,127,7.9,1400,4
84.33,12,60,1228.0,3,127,59.0,1400,4
83.7,7,60,1180.0,3,125,4.1,1400,4
84.09,14,60,1244.0,3,122,23.0,1400,4
86.62,13,60,1050.0,3,121,99.0,1400,4
85.27,5,60,1167.0,3,123,67.0,1400,4
90.01,11,60,1122.0,3,119,99.0,1400,4
84.06,6,60,1164.0,3,115,99.0,1400,4
83.21,9,60,1104.0,3,133,3.6,1400,5
84.46,8,60,1068.0,3,132,11.0,1400,5
84.25,3,60,1083.0,3,128,6.9,1400,5
83.48,6,60,1022.0,3,120,31.0,1400,5
84.84,2,60,1256.0,3,129,32.0,1400,5
83.2,12,60,1134.0,3,126,26.0,1400,5
83.9,4,35,1078.0,4,128,6.7,1400,5
83.91,5,60,1075.0,3,128,13.0,1400,5
87.02,10,60,1009.0,3,125,24.0,1400,5
83.43,11,60,1109.0,3,127,14.0,1400,5
83.07,7,60,1104.0,3,125,21.0,1400,5
84.53,14,60,1035.0,3,120,90.0,1400,5
83.27,13,20,1158.0,3,113,5.1,1400,5
83.55,1,60,1104.0,3,111,78.0,1400,5
109.23,1,99,1050.0,4,133,5.0,1800,2
108.92,6,60,1068.0,3,126,3.6,1800,2
109.34,5,92,1118.0,4,126,7.2,1800,2
108.94,7,60,1097.0,3,125,4.4,1800,2
111.09,2,60,1082.0,3,123,8.4,1800,2
109.68,8,86,1177.0,3,118,74.0,1800,2
110.63,10,60,1148.0,3,119,18.0,1800,2
110.0,3,60,1024.0,3,119,99.0,1800,2
109.99,4,85,1150.0,4,119,7.0,1800,2
110.49,9,60,1243.0,3,113,23.0,1800,2
71.94,1,60,1173.0,3,133,34.0,1200,4
70.3,8,56,1039.0,3,128,10.0,1200,4
69.68,12,60,1067.0,3,129,2.5,1200,4
71.85,2,54,1057.0,4,128,16.0,1200,4
70.19,14,54,1065.0,2,128,7.3,1200,4
70.43,7,60,1153.0,3,125,66.0,1200,4
69.8,10,60,1065.0,3,115,38.0,1200,4
70.11,5,60,1037.0,3,125,10.0,1200,4
70.68,9,60,1061.0,3,124,67.0,1200,4
71.43,13,60,1147.0,3,124,99.0,1200,4
70.05,4,50,1100.0,3,124,3.8,1200,4
70.25,6,60,1156.0,3,121,34.0,1200,4
72.0,11,46,1095.0,2,120,99.0,1200,4
70.49,3,60,1059.0,3,116,24.0,1200,4
146.46,4,60,1005.0,3,126,3.5,2400,11
147.59,5,60,1177.0,3,126,7.0,2400,11
146.78,9,119,1041.0,4,126,2.9,2400,11
147.6,6,60,1135.0,3,126,38.0,2400,11
147.07,1,60,1059.0,3,126,9.8,2400,11
147.13,10,60,1105.0,3,126,45.0,2400,11
146.67,8,60,1014.0,3,126,4.3,2400,11
147.24,7,99,1039.0,3,126,21.0,2400,11
149.23,2,60,1068.0,3,126,66.0,2400,11
149.06,3,60,1070.0,3,126,99.0,2400,11
96.99,13,78,968.0,4,123,21.0,1600,3
96.63,5,77,1019.0,3,132,12.0,1600,3
97.35,9,76,1162.0,4,131,99.0,1600,3
95.95,7,60,1155.0,3,131,2.1,1600,3
96.84,11,60,1109.0,3,127,68.0,1600,3
97.15,2,60,1032.0,3,127,99.0,1600,3
96.6,4,69,1099.0,3,122,6.9,1600,3
96.41,6,60,1092.0,3,122,10.0,1600,3
96.6,10,60,1127.0,3,121,25.0,1600,3
96.69,12,70,1090.0,3,120,19.0,1600,3
97.26,1,60,1041.0,3,113,34.0,1600,3
95.96,14,65,1046.0,4,118,22.0,1600,3
96.94,8,68,1028.0,3,118,5.6,1600,3
97.57,3,65,1090.0,3,115,99.0,1600,3
69.05,1,60,1128.0,3,133,9.0,1200,13
69.02,12,116,1101.0,5,127,9.2,1200,13
68.96,13,60,1162.0,3,126,19.0,1200,13
69.29,10,60,1107.0,3,125,31.0,1200,13
69.03,9,112,1110.0,4,123,8.8,1200,13
69.46,7,60,1071.0,3,121,12.0,1200,13
69.0,6,60,1222.0,3,119,27.0,1200,13
68.95,8,60,1076.0,3,118,60.0,1200,13
68.94,14,106,1051.0,4,117,9.1,1200,13
70.95,5,60,1169.0,3,115,99.0,1200,13
69.59,2,60,1124.0,3,115,1.9,1200,13
69.25,4,60,1172.0,3,113,99.0,1200,13
69.43,11,98,1000.0,5,113,49.0,1200,13
69.46,9,60,1047.0,3,133,12.0,1200,3
69.4,12,79,1108.0,2,133,4.0,1200,3
69.66,6,74,1228.0,2,128,7.8,1200,3
70.05,14,72,1091.0,2,126,14.0,1200,3
70.09,2,60,1171.0,3,124,26.0,1200,3
70.95,10,60,1309.0,3,123,53.0,1200,3
69.75,13,69,1194.0,2,123,65.0,1200,3
69.4,11,68,1158.0,3,122,2.9,1200,3
70.13,8,60,1152.0,3,120,25.0,1200,3
69.85,3,60,1216.0,3,108,26.0,1200,3
71.05,1,64,1073.0,3,118,11.0,1200,3
70.89,4,60,1086.0,3,109,73.0,1200,3
69.51,7,61,1098.0,3,116,10.0,1200,3
70.27,5,61,1176.0,3,112,99.0,1200,3
101.22,4,60,1007.0,3,133,5.3,1650,5
101.01,2,38,1084.0,6,133,5.3,1650,5
102.74,9,60,1263.0,3,126,15.0,1650,5
101.59,3,60,1030.0,3,132,22.0,1650,5
101.23,10,60,1110.0,3,131,8.2,1650,5
102.14,6,60,1116.0,3,131,8.9,1650,5
101.5,12,60,967.0,3,129,36.0,1650,5
102.07,11,60,1191.0,3,114,20.0,1650,5
101.4,5,60,1064.0,3,118,9.4,1650,5
102.34,7,60,1049.0,3,119,28.0,1650,5
102.39,8,60,1097.0,3,116,28.0,1650,5
101.11,1,60,1066.0,3,113,4.2,1650,5
57.19,2,60,1097.0,3,129,8.0,1000,4
57.25,6,60,1120.0,3,127,4.4,1000,4
56.99,1,60,1097.0,3,118,7.3,1000,4
57.56,8,60,1096.0,3,123,35.0,1000,4
58.09,10,60,1203.0,3,123,6.2,1000,4
57.57,5,52,1201.0,3,122,4.3,1000,4
58.78,9,52,1092.0,2,120,99.0,1000,4
58.09,3,60,1163.0,3,122,12.0,1000,4
57.66,12,60,1106.0,3,113,52.0,1000,4
57.84,7,60,1157.0,3,117,71.0,1000,4
57.65,11,60,1165.0,3,118,8.7,1000,4
58.43,4,60,1136.0,3,116,14.0,1000,4
71.04,3,60,1002.0,3,133,5.4,1200,4
71.12,10,60,1058.0,3,133,99.0,1200,4
70.05,4,57,1149.0,2,130,5.3,1200,4
69.8,8,60,1057.0,3,118,9.0,1200,4
69.81,5,60,1076.0,3,129,6.2,1200,4
71.65,12,60,1206.0,3,125,99.0,1200,4
70.86,7,60,1156.0,3,118,32.0,1200,4
70.54,6,52,1135.0,2,125,99.0,1200,4
70.24,2,60,963.0,3,124,3.2,1200,4
69.93,1,46,1060.0,3,120,8.3,1200,4
72.14,11,45,1095.0,3,116,12.0,1200,4
71.03,9,44,1153.0,3,117,99.0,1200,4
110.38,6,60,1056.0,3,133,3.5,1800,4
110.72,4,60,981.0,3,133,11.0,1800,4
110.75,9,60,1030.0,3,131,16.0,1800,4
110.53,3,60,1097.0,3,131,10.0,1800,4
110.47,5,60,1133.0,3,125,23.0,1800,4
110.35,1,60,1145.0,3,122,11.0,1800,4
110.28,2,60,1016.0,3,120,3.0,1800,4
110.73,10,60,1078.0,3,116,25.0,1800,4
112.3,7,60,1141.0,3,117,34.0,1800,4
110.71,12,60,1087.0,3,116,24.0,1800,4
110.69,8,60,1001.0,3,109,13.0,1800,4
110.86,11,60,1092.0,3,118,26.0,1800,4
102.17,10,57,1019.0,3,133,34.0,1650,4
101.06,1,60,1173.0,3,131,4.7,1650,4
101.0,7,56,1016.0,3,132,6.1,1650,4
101.08,9,56,1058.0,4,129,12.0,1650,4
101.18,4,60,1046.0,3,129,10.0,1650,4
101.67,6,60,1156.0,3,127,18.0,1650,4
101.21,2,60,1126.0,3,129,8.5,1650,4
101.02,8,60,1172.0,3,128,7.3,1650,4
101.65,5,60,1071.0,3,120,55.0,1650,4
102.09,12,60,1106.0,3,119,99.0,1650,4
102.36,11,60,1141.0,3,117,47.0,1650,4
101.59,3,60,1129.0,3,115,3.5,1650,4
109.57,12,80,1064.0,3,133,18.0,1800,3
109.52,2,60,1049.0,3,122,5.0,1800,3
110.41,4,78,1066.0,5,131,27.0,1800,3
111.07,10,77,1092.0,5,128,8.6,1800,3
109.51,6,60,1111.0,3,129,3.5,1800,3
109.48,5,60,1075.0,3,129,18.0,1800,3
110.2,8,60,1044.0,3,123,5.4,1800,3
110.82,11,67,1140.0,5,118,12.0,1800,3
110.03,7,60,1070.0,3,116,23.0,1800,3
110.02,9,60,1115.0,3,115,29.0,1800,3
110.2,3,60,992.0,3,116,53.0,1800,3
111.75,1,60,1285.0,3,116,9.0,1800,3
70.56,7,84,1153.0,3,133,4.8,1200,3
70.32,6,83,1155.0,3,132,13.0,1200,3
69.91,3,60,1283.0,3,132,17.0,1200,3
70.35,2,60,1124.0,3,130,14.0,1200,3
69.66,8,60,1024.0,3,116,40.0,1200,3
71.13,11,82,1173.0,4,129,32.0,1200,3
70.15,5,60,1168.0,3,131,15.0,1200,3
70.71,12,60,1051.0,3,123,76.0,1200,3
70.32,9,81,1286.0,2,130,1.7,1200,3
70.36,10,67,1059.0,3,114,15.0,1200,3
72.6,4,68,1048.0,3,115,99.0,1200,3
70.46,1,62,1146.0,2,111,99.0,1200,3
102.68,1,80,1030.0,4,131,2.4,1650,3
102.89,3,60,956.0,3,131,16.0,1650,3
102.61,6,60,1053.0,3,126,27.0,1650,3
103.44,9,71,1181.0,5,124,56.0,1650,3
102.87,11,71,1124.0,3,124,9.2,1650,3
102.56,7,60,1100.0,3,123,6.7,1650,3
102.63,5,70,1074.0,4,123,19.0,1650,3
103.1,12,60,1113.0,3,120,62.0,1650,3
102.6,2,67,1077.0,3,120,6.6,1650,3
102.04,4,60,1044.0,3,120,14.0,1650,3
102.63,10,60,1155.0,3,107,10.0,1650,3
102.25,8,60,1003.0,3,112,21.0,1650,3
69.88,2,39,1041.0,3,127,3.1,1200,5
71.15,8,60,1063.0,3,124,80.0,1200,5
71.47,5,60,1169.0,3,125,20.0,1200,5
71.04,12,60,1058.0,3,123,14.0,1200,5
70.14,9,60,1059.0,3,117,27.0,1200,5
70.37,14,60,1086.0,3,114,13.0,1200,5
70.9,11,60,1136.0,3,122,42.0,1200,5
70.98,10,60,1029.0,3,123,99.0,1200,5
70.6,3,60,1241.0,3,119,29.0,1200,5
69.83,13,60,1132.0,3,121,10.0,1200,5
71.31,7,60,1039.0,3,118,61.0,1200,5
70.57,4,60,1143.0,3,118,27.0,1200,5
70.27,1,60,1017.0,3,118,3.0,1200,5
69.84,6,60,1058.0,3,118,9.8,1200,5
109.45,2,60,1109.0,3,133,5.0,1800,4
110.48,4,60,1153.0,3,131,5.8,1800,4
109.52,1,60,1030.0,3,131,8.5,1800,4
110.31,8,56,1122.0,2,127,34.0,1800,4
110.0,6,55,1188.0,2,126,3.5,1800,4
110.27,9,60,1099.0,3,128,26.0,1800,4
110.19,3,60,1170.0,3,127,12.0,1800,4
110.28,11,60,983.0,3,116,28.0,1800,4
110.94,10,60,1097.0,3,116,9.2,1800,4
110.22,7,60,1035.0,3,113,9.2,1800,4
110.2,5,60,1186.0,3,110,21.0,1800,4
97.27,10,60,925.0,3,133,8.5,1600,5
97.0,5,60,1052.0,3,130,9.9,1600,5
97.35,6,60,1204.0,3,130,78.0,1600,5
96.53,9,60,1153.0,3,131,11.0,1600,5
96.96,11,60,1150.0,3,128,9.9,1600,5
98.0,3,60,1125.0,3,130,98.0,1600,5
96.48,8,60,1015.0,3,127,5.2,1600,5
96.41,12,32,1152.0,4,126,17.0,1600,5
96.94,7,30,1028.0,4,114,11.0,1600,5
96.47,4,60,1016.0,3,117,9.0,1600,5
97.81,2,60,1092.0,3,120,3.6,1600,5
97.14,1,60,1162.0,3,115,17.0,1600,5
57.22,11,60,1208.0,3,117,8.8,1000,4
56.71,6,60,1182.0,3,126,51.0,1000,4
56.46,5,52,1119.0,2,123,14.0,1000,4
56.81,14,60,1142.0,3,124,81.0,1000,4
56.53,12,52,1051.0,2,119,3.1,1000,4
57.13,10,52,1091.0,2,116,10.0,1000,4
57.16,8,60,1080.0,3,123,53.0,1000,4
57.96,2,60,1049.0,3,126,81.0,1000,4
56.58,4,51,1090.0,6,123,22.0,1000,4
57.48,7,60,1007.0,3,124,5.8,1000,4
56.87,13,60,1150.0,3,123,19.0,1000,4
56.68,3,60,1046.0,3,120,13.0,1000,4
56.99,1,60,1156.0,3,118,14.0,1000,4
70.6,6,60,1008.0,3,129,16.0,1200,4
69.54,3,60,1150.0,3,126,2.9,1200,4
69.76,5,60,1136.0,3,128,9.1,1200,4
70.42,9,60,1147.0,3,119,71.0,1200,4
70.92,11,60,1245.0,3,122,31.0,1200,4
70.63,13,60,1072.0,3,123,17.0,1200,4
70.47,10,60,1165.0,3,125,99.0,1200,4
70.29,4,60,1142.0,3,123,46.0,1200,4
69.83,1,50,1124.0,3,121,7.7,1200,4
71.1,14,60,1096.0,3,120,66.0,1200,4
70.05,8,46,1083.0,4,119,99.0,1200,4
70.14,7,60,1174.0,3,116,33.0,1200,4
69.95,12,42,1070.0,3,113,32.0,1200,4
82.75,7,58,1200.0,3,133,3.8,1400,4
83.17,13,54,1063.0,2,127,2.6,1400,4
82.75,6,53,1123.0,4,128,7.4,1400,4
84.93,11,60,1132.0,3,127,44.0,1400,4
83.15,5,60,1111.0,3,124,49.0,1400,4
86.35,3,60,1147.0,3,122,33.0,1400,4
84.18,8,60,1091.0,3,121,39.0,1400,4
83.11,4,60,1024.0,3,118,10.0,1400,4
83.42,12,60,1118.0,3,116,43.0,1400,4
84.22,2,43,1140.0,3,111,7.3,1400,4
84.58,14,60,1025.0,3,114,99.0,1400,4
83.5,1,60,1024.0,3,114,23.0,1400,4
70.31,13,60,1184.0,3,123,46.0,1200,3
70.37,1,80,1042.0,3,128,99.0,1200,3
69.0,7,60,1011.0,3,126,1.9,1200,3
69.45,8,60,1110.0,3,124,3.8,1200,3
69.97,11,60,1112.0,3,124,17.0,1200,3
70.23,9,60,1222.0,3,121,96.0,1200,3
69.82,10,66,1099.0,2,122,9.9,1200,3
70.48,2,60,1105.0,3,122,99.0,1200,3
69.71,3,60,1119.0,3,117,14.0,1200,3
69.79,12,63,1097.0,3,119,11.0,1200,3
72.54,6,60,1061.0,3,116,99.0,1200,3
70.93,5,60,1122.0,3,115,65.0,1200,3
70.12,4,66,1011.0,3,115,29.0,1200,3
70.44,14,60,1046.0,3,114,99.0,1200,3
95.76,14,60,1200.0,3,133,18.0,1600,3
95.91,13,60,1255.0,3,122,46.0,1600,3
95.35,5,60,1123.0,3,126,41.0,1600,3
95.12,2,60,1064.0,3,123,5.5,1600,3
95.58,3,60,1050.0,3,123,99.0,1600,3
95.1,10,60,1174.0,3,119,16.0,1600,3
95.4,6,65,1104.0,3,120,3.1,1600,3
96.02,7,65,1034.0,4,120,13.0,1600,3
95.42,11,60,1250.0,3,117,10.0,1600,3
95.34,8,60,1197.0,3,119,8.2,1600,3
96.1,1,60,1103.0,3,107,83.0,1600,3
95.61,12,60,1151.0,3,114,81.0,1600,3
95.73,4,60,1042.0,3,112,4.4,1600,3
82.71,4,60,1132.0,3,120,17.0,1400,3
81.94,7,60,1223.0,3,120,9.0,1400,3
82.77,9,60,1091.0,3,129,40.0,1400,3
82.4,6,71,1108.0,3,124,2.5,1400,3
82.36,10,71,1165.0,3,122,84.0,1400,3
81.98,5,60,1186.0,3,120,8.0,1400,3
84.32,11,60,1015.0,3,117,35.0,1400,3
83.8,12,70,1110.0,3,116,99.0,1400,3
83.13,8,65,1131.0,3,118,33.0,1400,3
83.37,1,60,1110.0,3,108,17.0,1400,3
81.74,2,62,1104.0,2,115,3.0,1400,3
82.53,3,60,1110.0,3,113,24.0,1400,3
94.77,2,98,1095.0,4,133,8.7,1600,2
94.95,11,60,1031.0,3,132,5.2,1600,2
95.96,6,95,1100.0,5,130,28.0,1600,2
95.07,12,93,1110.0,3,125,5.1,1600,2
96.66,13,93,1182.0,5,128,57.0,1600,2
95.01,10,91,1080.0,3,126,13.0,1600,2
95.34,14,90,1063.0,2,125,17.0,1600,2
95.37,7,60,1154.0,3,122,64.0,1600,2
94.87,9,60,1016.0,3,121,3.6,1600,2
95.23,3,60,1116.0,3,121,15.0,1600,2
94.53,4,60,1096.0,3,116,20.0,1600,2
95.16,5,60,1160.0,3,118,11.0,1600,2
95.38,8,82,1111.0,3,115,89.0,1600,2
95.44,1,60,1096.0,3,106,52.0,1600,2
110.81,11,60,1010.0,3,133,8.7,1800,5
110.54,1,60,1020.0,3,133,4.4,1800,5
111.37,8,60,1098.0,3,131,6.4,1800,5
110.13,3,60,1109.0,3,129,6.2,1800,5
111.32,10,32,983.0,3,127,19.0,1800,5
110.47,2,60,1034.0,3,127,13.0,1800,5
110.2,7,60,1085.0,3,116,14.0,1800,5
110.63,12,60,1172.0,3,122,15.0,1800,5
110.28,9,60,1008.0,3,123,11.0,1800,5
110.27,6,60,1023.0,3,119,13.0,1800,5
111.01,4,60,1090.0,3,111,88.0,1800,5
110.07,5,60,1033.0,3,111,8.1,1800,5
70.52,12,60,1109.0,3,133,12.0,1200,4
70.86,7,60,1034.0,3,131,23.0,1200,4
70.03,5,60,1097.0,3,127,8.6,1200,4
71.63,11,60,1115.0,3,129,50.0,1200,4
70.45,2,60,990.0,3,127,7.3,1200,4
69.73,1,60,1104.0,3,122,12.0,1200,4
70.14,3,46,1073.0,4,120,7.3,1200,4
70.82,9,60,1020.0,3,116,37.0,1200,4
71.1,6,60,1150.0,3,114,99.0,1200,4
69.88,4,60,1093.0,3,114,1.9,1200,4
70.06,10,60,1119.0,3,115,46.0,1200,4
71.16,8,60,1046.0,3,112,27.0,1200,4
100.55,3,60,1228.0,3,130,5.5,1650,4
100.3,11,60,1061.0,3,130,7.7,1650,4
100.28,8,60,1147.0,3,130,8.8,1650,4
